n,wMAPE_MA,wMAPE_Lin,wMAPE_Quad,AvgError_MA,AvgError_Lin,AvgError_Quad
2,0.35884028793209855,0.7205500994620544,nan,0.15678449794458182,0.31482274813426997,nan
3,0.35334135964708785,0.5396672048331134,1.3227853751899232,0.1543833235964395,0.23579355895768966,0.5779566899005153
4,0.34834926793998505,0.4757563878749175,0.8945050395242471,0.15220355626024012,0.20787129703560694,0.390834316700084
5,0.34777949188703117,0.4447137342785111,0.7279019266164845,0.15195600026549938,0.19430967581621408,0.3180436682854235
6,0.3491981304705296,0.42293134630721385,0.6360182609726327,0.15257512534103995,0.18479137642154345,0.2778954336219737
7,0.3523667040473182,0.40567848793507744,0.5766530757535966,0.15396098363115082,0.1772547131243534,0.25195931890610734
8,0.35578794144997833,0.3963452109795343,0.5346235973928354,0.15545506170558937,0.17317582203161602,0.2335940447651521
9,0.35982170310994976,0.38871212396775157,0.5060784970055324,0.15721898390509972,0.1698422430709505,0.22112381323234892
10,0.3640281733994336,0.38330712159697206,0.48421699925092837,0.15905616198576042,0.16747978337415026,0.2115707055030786
11,0.36846611411487584,0.37959257736906815,0.46778409833063117,0.1609967258775028,0.16585829682229575,0.20439249462519402
12,0.3729661500464654,0.37696353244479563,0.45511096778548327,0.1629621143604852,0.16470871224197958,0.1988540932460711
13,0.37765298352125976,0.37434308919104586,0.4450798965908186,0.16501147292842364,0.16356524964277072,0.19447294874382476
14,0.38201962719950255,0.37333895466837197,0.43580817373393893,0.1669185198250886,0.16312561258467986,0.19042072738674928
15,0.38655099691596806,0.37227524504473425,0.4288670200437424,0.1688999938691807,0.16266233202697172,0.18738960094268325
16,0.3910673149435198,0.37165652247286846,0.42308710368517743,0.17087492754067432,0.16239347785109537,0.1848658157382392
17,0.3956003807639958,0.3713811088729411,0.4181967427681841,0.17285469791962482,0.16227226390255842,0.18272801331121502
18,0.4000252896010164,0.37172608195143275,0.41391287366369794,0.17478973448736584,0.1624244887895058,0.18085786866310022
19,0.404567910394595,0.37189751657528974,0.4106082934710375,0.17677624091617078,0.16250088871882265,0.17941559066812204
20,0.40897604973631224,0.37268129997843125,0.4074945636779802,0.1787040215199166,0.16284485874993515,0.17805667917158152
21,0.41326987427594714,0.3736510183456948,0.4049072440122509,0.1805793472915341,0.16326778506635387,0.17692527423018925
22,0.41755014179022015,0.3747038940459685,0.4026113944225732,0.1824512966946881,0.16372934529999986,0.17592371220738134
23,0.4216963743166436,0.3759018725900909,0.4006755520035421,0.1842621469088827,0.16425203129328095,0.17507700308240481
24,0.425893196051127,0.3769990834537651,0.399376724509049,0.18609767612166964,0.1647329752652871,0.17451107699615823
25,0.42993983228833793,0.3784363642908905,0.39796456783234685,0.1878676136047299,0.1653625259194388,0.17389561990562533
26,0.4338739350396685,0.38000308695047186,0.39695356961884287,0.1895884102217925,0.1660486498865769,0.17345544435394708
27,0.4376863216541639,0.381855257503469,0.39574559776436785,0.19125605207061042,0.16685951879078173,0.1729291890289931
28,0.4415325608086069,0.383463393051828,0.3951738495022796,0.19293851724821312,0.1675637654874086,0.1726809375929281
29,0.44528546409340086,0.38535190154787735,0.394732393038911,0.19458022754727813,0.16839054210230597,0.17248961632774654
30,0.44892368150492634,0.3872982277366043,0.394466368066479,0.19617185226422384,0.16924259922988544,0.17237495206341313
31,0.45245481192315945,0.3893022903145169,0.39424300393142436,0.1977167106282561,0.17011990203809776,0.17227892790929553
32,0.45600983164923703,0.3912282877958887,0.39441893317999477,0.1992720367710606,0.17096310724175173,0.1723573894702828
33,0.4594368107833761,0.3933474649896312,0.394500385280033,0.20077143842431122,0.1718907464377327,0.17239456646185508
34,0.4628053368747336,0.395448640240014,0.39482869242992963,0.20224532371472895,0.17281053584638797,0.17253961946849267
35,0.46613789352459967,0.3974944004658127,0.39533366755535015,0.2037035173337311,0.17370612563399265,0.17276187952142488
36,0.4693993644851015,0.399539890654282,0.39574676674284703,0.20513067281297948,0.17460161386336578,0.17294399325522902
37,0.4725275529653855,0.4016958997113729,0.3960775630530468,0.20649960863263053,0.1755454164718491,0.17309014309396706
38,0.47552086868665094,0.4039138373595302,0.3963976988173789,0.20780555683917123,0.1765128418430258,0.17322824287401423
39,0.4785001763910149,0.4061015108836677,0.39683715785644197,0.20910945317025836,0.1774704985753342,0.17342188189537772
40,0.4813854255555952,0.4083093226792581,0.39735020385418013,0.21036944517330922,0.17843457884498168,0.17364535253186617
41,0.4841877745778238,0.4104949136035431,0.3980305807057112,0.21159603839843305,0.17939134786489064,0.1739442804234194
42,0.4868914892264703,0.41272383801970874,0.39867789546191035,0.21277954931895182,0.18036707190454024,0.17422876512913135
43,0.48948938225001454,0.41494488854162376,0.3993574433430744,0.2139168357723838,0.18133937281485935,0.17452734159301178
44,0.49201188563077836,0.41719910296587653,0.4001747471348842,0.21501815089383938,0.18232360293347075,0.17488364951396018
45,0.4943769976780937,0.4195548461328979,0.400758287764531,0.2160537322615541,0.183354789606247,0.17514027596942433
46,0.4966608210191254,0.42192126333763214,0.4015004802264544,0.2170538073551765,0.18439066005573607,0.17546624215146184
47,0.4988281684182931,0.42428002725961805,0.40235484617786155,0.218002997310145,0.18542320481762384,0.17584123752907804
48,0.5009219709562127,0.42663112355022687,0.4034035500075376,0.21892006307739406,0.18645241752943434,0.17630117210613414
49,0.5028914617544782,0.4290026867601899,0.40429495083905953,0.21978281670281877,0.187490593974856,0.17669236770123556
50,0.5047444350247424,0.4314040665032441,0.40528632958764726,0.22059183129357007,0.18853940024673763,0.17712499125940073
51,0.5064791723264195,0.43387695599384973,0.40624033618879046,0.22135200824292436,0.18962188533523364,0.1775435578754943
52,0.5080994604735548,0.43627068903027283,0.40730612364901275,0.2220621797598001,0.19066979540006027,0.1780109854136017
53,0.5096265766956919,0.4386880911232074,0.4082927182997903,0.22273164365223846,0.19172806924643473,0.17844381042249988
54,0.5111085581708673,0.44099852573546233,0.40952337627571544,0.2233813935785687,0.192739612103987,0.178983311926635
55,0.5124926597685284,0.4433392143949882,0.41068842922815907,0.2239855073068366,0.1937619143464923,0.17949185107794993
56,0.5137648255693119,0.44571212720401987,0.41187645670236384,0.2245435713660255,0.19480078795319372,0.18001273334944254
57,0.5149637740294446,0.44791389243940405,0.4132314401456931,0.22506665362171166,0.19576227681648248,0.1806041941108533
58,0.5160441343892935,0.45024477894996356,0.41453779379137734,0.22554090048885053,0.19678280619341604,0.1811768045944622
59,0.5170188522178588,0.45264487489081,0.4157678831993167,0.2259671200953884,0.19783197143827647,0.18171459472258536
60,0.5179143015487406,0.45496688410482117,0.417097299327327,0.22636056250323053,0.19884865024646683,0.182297300947242
61,0.5187095448741124,0.4572851739528602,0.418539908865987,0.22671021551880738,0.19986372212520143,0.18292949084879623
62,0.5194199518157773,0.45959967344839586,0.4199343197480052,0.22701984324383806,0.2008745437221489,0.18353823935456412
63,0.5200608656612804,0.46187283455323475,0.4213335960953816,0.22730205171588624,0.20186991534594526,0.18415150451195045
64,0.5206214616281665,0.4641073162495718,0.4228031904551714,0.22754620546005294,0.20284576515261282,0.184793115027571
65,0.5210602446604948,0.46637687702682373,0.42411131314177686,0.22774007489353462,0.20383958667180052,0.18536655445866052
66,0.5214293825653329,0.4685782910474295,0.42561682919725763,0.22790350777684357,0.20480364123785091,0.18602628004139216
67,0.5216856647506035,0.4708298392135544,0.4271186807069929,0.22801761684797117,0.2057896260762887,0.18668441605083716
68,0.5218347355408953,0.4730548624624002,0.4286708164851774,0.2280848677834833,0.20676403545125024,0.18736454252957388
69,0.5219032768921523,0.47525336397139534,0.43021680718139493,0.2281169216170374,0.20772687043253651,0.18804199557154327
70,0.5218900801830904,0.47743943416661355,0.43178729221769224,0.22811324910155376,0.20868428949395926,0.18873016730646916
71,0.5217857774808756,0.47961752970362787,0.4332780843126529,0.2280697545794174,0.2096382404664161,0.18938351832989506
72,0.5215821618566211,0.4817817909370127,0.43475653391885444,0.22798284971570426,0.2105861620113242,0.19003148647286427
73,0.5212997729910187,0.4839147083745899,0.4363887341660876,0.22786151126281315,0.2115204005171041,0.19074667133388784
74,0.5209125098300306,0.48608939276792745,0.4379456838660762,0.22769432932705275,0.21247291280334335,0.19142897682011845
75,0.5204451280144595,0.4882502732947867,0.43949118822355376,0.22748917537654428,0.21341664292824117,0.1921038023271839
76,0.5198956186559006,0.4903969530783776,0.4411006871356119,0.22725106986385682,0.21435693675040535,0.19280909373385838
77,0.5192466821826458,0.49257263437259635,0.442683814674577,0.22696949908707867,0.2153099247887382,0.19350287082874434
78,0.5185417697391487,0.49469837936842004,0.44433930654366494,0.2266634550848224,0.21624110232993593,0.19422829235501413
79,0.5177819125698174,0.49678386944798225,0.446064750452472,0.22633338796123328,0.21715470070903778,0.19498430472187656
80,0.5169458529944795,0.4988197606097266,0.4478162856643458,0.22597000478871226,0.21804663494396517,0.19575173614385136
81,0.5160489305598247,0.5008392597673182,0.4496235994360898,0.22557804625660552,0.21892951426981472,0.19654185311774527
82,0.515084370957362,0.5028696956120655,0.4514067401788566,0.22515848151878998,0.2198190887744902,0.19732312199089078
