n,wMAPE_MA,wMAPE_Lin,wMAPE_Quad,AvgError_MA,AvgError_Lin,AvgError_Quad
2,0.1954275270944289,0.3380066483307139,nan,14.772710050541342,25.55051627160096,nan
3,0.20193868809089358,0.2716201482993806,0.5973276964800532,15.26503058729274,20.532419573057602,45.15343564726471
4,0.20364586906919283,0.2504425674167112,0.422007704890868,15.394219479296074,18.931726272637185,31.900864283363948
5,0.19857966529788573,0.2475243174778292,0.3591123865831654,15.011368712208672,18.711275342939764,27.146628714649506
6,0.18982670788289788,0.24514345848851543,0.33674053217196953,14.349813299882392,18.531443231727884,25.455658063415303
7,0.18195468201039136,0.239373649172251,0.32230341291367653,13.75480410734294,18.095371970896196,24.36442007852562
8,0.18086124870119025,0.22658245501658034,0.3124971856533275,13.6722026861387,17.12849641565652,23.62321885855709
9,0.18380798611723467,0.21085807670036008,0.29857549789660637,13.895070807059478,15.939938018379724,22.570987105425576
10,0.18754531164480553,0.1991828442487393,0.27787917138178314,14.177711656783226,15.057464822607269,21.006607591120183
11,0.18940985456720652,0.19509243492745973,0.25642950185361146,14.318784647643335,14.748369711246752,19.38525755554878
12,0.1883618194370718,0.1981105651997258,0.2362266714608752,14.239664872431677,14.976644760402685,17.858123507119032
13,0.18540527466939405,0.20352517593687003,0.22117275103808268,14.016279544579069,15.386108973315798,16.720231459008687
14,0.18339264432001215,0.205465094588842,0.21777111530219204,13.86417440889556,15.532814398756566,16.463128796490235
15,0.1838346838663667,0.20193928482778978,0.22289714039974784,13.897657206057705,15.266340920808961,16.850726883171415
16,0.1862196075835708,0.1952581010826922,0.22882474929975302,14.078064459192674,14.761367875765062,17.298981628746187
17,0.1882491871375816,0.19062244623499447,0.22856769545153624,14.23162065927954,14.411038821525684,17.279696056560514
18,0.18953714444696326,0.18863539000217017,0.22424314055406935,14.329109170132982,14.260936053344519,16.952900979004543
19,0.1893668636807014,0.1902239858981915,0.21586579555970226,14.316356922330142,14.38115636692748,16.319707241739593
20,0.1881771121830131,0.19356112071154885,0.2071670282517553,14.22652268003213,14.633563252353241,15.66219393946306
21,0.18773762844006092,0.19476519580530957,0.20417983662125266,14.19335704109848,14.724655820006815,15.436422340254863
22,0.1885865355733363,0.19299675501856148,0.20635489446138178,14.257607043407488,14.591030506721236,15.600938782663379
23,0.19044858097889275,0.18953209446137892,0.21030827221883006,14.398503467640298,14.329214244099543,15.899957727444802
24,0.1921798126204234,0.1869416754280852,0.21156911446918547,14.529512013233466,14.133489266487516,15.995415691140838
25,0.19304292604164064,0.18657071044888926,0.2090849427526206,14.594891033732257,14.105563176659327,15.807737785793616
26,0.19305614736186366,0.18811458238393047,0.20417396870337498,14.596018143092456,14.222410915045973,15.436581493339858
27,0.19264668207073854,0.19027756200031928,0.19936697468039258,14.565134288464408,14.386015958471527,15.073224867887916
28,0.19286106414123813,0.19088112304744836,0.19801776693135814,14.581415319180557,14.431720285999196,14.97129196636768
29,0.19389345314097264,0.1897219376436296,0.19973694819488502,14.6595471004792,14.34415466755783,15.101351553319569
30,0.1954377955235916,0.1876566327708637,0.2022428860823886,14.776434572246346,14.188125427622257,15.290945980496863
31,0.19674804152566627,0.1863468446382902,0.2029719007402593,14.875624795741846,14.089216447666606,15.346195144192954
32,0.1974521668835152,0.18652160502532156,0.20122356450337248,14.928990509302926,14.102551089478542,15.214138857696934
33,0.19763897312879145,0.18782555399852882,0.19804539779682828,14.943240262458662,14.201259682726718,14.973969532940746
34,0.19754167288966695,0.18956217000665143,0.19488824045951367,14.935958593968808,14.332635138630263,14.735334815052038
35,0.19793623411487266,0.1900779152143465,0.19431078238967772,14.965862174132122,14.37169851273071,14.691743536476457
36,0.19893050955150837,0.18925378401919643,0.19584409657814802,15.041113100946564,14.309456988937995,14.807749768629073
37,0.2001515397469557,0.1881114525031835,0.19759783084834642,15.133551729192146,14.223195089628128,14.940464602471865
38,0.20113866244893072,0.18754398221861748,0.198109613006936,15.208322355183798,14.180413166860925,14.979292491990035
39,0.20163030494614326,0.1881071087714695,0.1967966925001463,15.245624516162053,14.223111698991318,14.880146517068674
40,0.20173863911952708,0.189451022380681,0.1944705412487507,15.253945333303383,14.324848979580388,14.704386914143932
41,0.20183642342153363,0.19066050985440594,0.19273633301175824,15.261411956738266,14.41637012509362,14.573328873255212
42,0.20225162880936978,0.19109290735136178,0.19253017418372986,15.292879466181036,14.449133567774117,14.557809817046117
43,0.20311523008712173,0.19056822935990667,0.19388726243781604,15.358257442775205,14.409534556654876,14.66049832953236
44,0.2040458429123839,0.18995149604229353,0.19520277534226624,15.428754612916167,14.363022441242911,14.760093504131092
45,0.20478894668148728,0.18982466999113753,0.19550770560569877,15.48506017230205,14.35354048464314,14.783261667738344
46,0.20514053674525595,0.1905326140995701,0.19448175419837238,15.511776277481033,14.407192895016642,14.705808559540852
47,0.2052614873670518,0.19166199386082639,0.19287565185855446,15.521054707443108,14.49271526875332,14.584487244200513
48,0.20543063048936114,0.19257696730535961,0.1919262460924428,15.533864822703048,14.56192083411071,14.512715828339998
49,0.20584355677825616,0.1929044043429098,0.19208723163161565,15.565098345391476,14.58668938611007,14.52489792751162
50,0.20658008687524526,0.192571604386696,0.19323005557880557,15.62081172630022,14.561542796585059,14.611332407280344
51,0.20727285773116844,0.19232670974202878,0.1941215246283708,15.673274900170563,14.543097564379467,14.678815416762552
52,0.207728599583591,0.1925864819705792,0.19415706017466472,15.707813838186942,14.562812307064403,14.681574721568547
53,0.2079423218337718,0.19332760730715495,0.1934458555137659,15.724051021027982,14.618924778098005,14.627866396223343
54,0.20797325891256793,0.19442624393634197,0.19232895624997248,15.726471320670857,14.702076436356306,14.543484246074932
55,0.20807733183932645,0.1952664537811111,0.19179640119476232,15.734334771208685,14.765605297895474,14.503207810458091
56,0.20837805096192583,0.19564949889409333,0.19211628578287213,15.75708210826914,14.79457747245756,14.527403800170394
57,0.20885431706011823,0.19565395831084678,0.19298529102913506,15.793113388149022,14.794930705473169,14.593131836440461
58,0.20930233778933122,0.195695150035102,0.19371577548357727,15.827087684462104,14.798135232235095,14.648458286825752
59,0.2095714008251844,0.19614803094124955,0.19374235474384927,15.847534325597552,14.832475428423189,14.650561121583483
60,0.20967750472164318,0.19691158845965231,0.19330199191745398,15.855669843744918,14.890319966218733,14.617364738531563
61,0.20967328885890033,0.19785705033916054,0.1926605690238079,15.855462845442208,14.96192065014281,14.568963507766625
