n,wMAPE_MA,wMAPE_Lin,wMAPE_Quad,AvgError_MA,AvgError_Lin,AvgError_Quad
2,0.15354578318292714,0.3014127721369811,nan,8.886134466623368,17.44362083832676,nan
3,0.1454710147927421,0.22731344061330971,0.5441845447115645,8.41875259846202,13.155167863200239,31.493250090821014
4,0.14322825189189514,0.19591138723944035,0.3706183446923344,8.288889633399835,11.337762245256057,21.448384063129875
5,0.14277907285817526,0.18000955538998836,0.2937639291498075,8.262883276282407,10.417478661459002,17.000650086571707
6,0.14320070785669914,0.17068360933733764,0.25409441500386754,8.287252379975786,9.877731534115025,14.704847322309133
7,0.14374202771799918,0.16490707828915352,0.22974384093937916,8.318598281967937,9.543456147924687,13.295671077358334
8,0.14457217181367574,0.16109045980413328,0.21370932894911995,8.366668568867352,9.322613542284232,12.36776831226363
9,0.14578212347798788,0.157988005196571,0.20269922738270338,8.436730160245126,9.14311121692581,11.730647381990252
10,0.14715947353889233,0.15584952301391025,0.19446881062085303,8.516469051532242,9.019382901592374,11.254373009856415
11,0.1487986884338155,0.15400283310864493,0.1880659715921484,8.611378103564054,8.912555875843603,10.883880811318285
12,0.1506810921384173,0.15239399628455427,0.1829745482919065,8.720348923272564,8.819479621188432,10.589264270249927
13,0.15245776131930663,0.1516659522291714,0.17824706536775853,8.823200512580224,8.777376080229303,10.31570701884341
14,0.15431662019093131,0.15111130335827475,0.17467921510452825,8.930805965452443,8.745303829293489,10.109255726090181
15,0.15624465462375656,0.150767917607433,0.17178471926634395,9.042420067245462,8.725462301114634,9.941777505800996
16,0.15801291424519937,0.1509657545075867,0.16896380936845318,9.14478579604195,8.736940864007119,9.778554185514862
17,0.15981266536123823,0.1511148342440823,0.16686207584243534,9.248976497830563,8.745599400634623,9.656953122942133
18,0.1616635545109302,0.15131407339271757,0.16546627021272872,9.356118298546694,8.757152316612942,9.576196708114008
19,0.16352152363655528,0.15153961298008528,0.1642036609980036,9.463675079722146,8.770231753330982,9.503153224280208
20,0.1654052763900282,0.15187576994038982,0.1631614759883392,9.572729867471384,8.789717902500987,9.442871282602072
21,0.16731458104974703,0.1522542100776605,0.1623774432037473,9.683272906022282,8.81165919923318,9.397537778590413
22,0.16919073895576076,0.15274948950653755,0.16161454087725632,9.791892396447999,8.840357185575627,9.353420900804775
23,0.17111715328886704,0.153267799956178,0.16116887222826726,9.90342131938945,8.870388318695134,9.327663618579056
24,0.17305046386011896,0.1537862038353558,0.1608468503310704,10.015365759540789,8.900438899877036,9.309076678568974
25,0.1749765747176969,0.15437920547335326,0.1604601373661177,10.126875370550229,8.934790134939638,9.286727755813628
26,0.17692803481105246,0.15492292770697003,0.16028431028200235,10.239860132217524,8.96629588797033,9.276590453454336
27,0.17887687684162404,0.1554567876235109,0.16011298882462952,10.352696441614842,8.99723295973988,9.26671573726485
28,0.18084565320441948,0.15602859820683374,0.15998203727417276,10.466696130572615,9.030374223394555,9.25918506100863
29,0.1827866000561841,0.15669590877003545,0.1598200888000949,10.579088113384731,9.069044587379931,9.249861867256715
30,0.1847715103124363,0.15727293504133166,0.15976689124107518,10.694023166609366,9.102487758901336,9.246830495135262
31,0.18672035653556388,0.1579153518315643,0.15973237662594786,10.806875512500225,9.139718777429252,9.24488331931625
32,0.1886894600243857,0.15853513374001843,0.15978602969077021,10.92088467229713,9.175625982808956,9.24802478247384
33,0.19066257158172323,0.15912046255748122,0.15990595196646382,11.035126040179147,9.209538848272464,9.255001230109908
34,0.19261661815586686,0.15977661704918822,0.15994348971292266,11.148265288000227,9.247551591016833,9.257209847622255
35,0.19455577722918974,0.16046542852853168,0.15995526433132667,11.260547029496305,9.28745745969423,9.25793005106505
36,0.19643732299593708,0.16125724527298393,0.15988003836064707,11.369506691802625,9.333334934882911,9.253624200858251
37,0.19826963263905897,0.16204848826284146,0.15979937860476257,11.475617630985505,9.37917957597129,9.249003703334198
38,0.2000476527546043,0.1629346819856343,0.15970231194981163,11.578587336842956,9.430520276514331,9.24343345870161
39,0.20174212325484359,0.16393333830732937,0.15951043140600574,11.676719256255938,9.488368305400781,9.232372971604896
40,0.203373084470403,0.16492042893195133,0.15941679383505375,11.771160688253126,9.545534871484772,9.22698645951676
41,0.2049244713579693,0.16598649055506393,0.15933348657660842,11.860998871478825,9.607274153779514,9.222199242240285
42,0.20643126800542988,0.16703241026986196,0.15938099996539912,11.948252714696684,9.667844744318103,9.224980711049861
43,0.20786648951172684,0.16810035425761205,0.1595485597379012,12.03135596255109,9.729683722734864,9.234704064267813
44,0.20921285715083876,0.1692545926288793,0.159693835755689,12.109316495871076,9.79651756796734,9.243137472239875
45,0.21048814855676456,0.1703791962803156,0.1599696452210777,12.183150725860514,9.861626144116546,9.259116547197081
46,0.2117148745068205,0.17148808844440652,0.16035678852545948,12.254217183888585,9.925860358857136,9.28157229424413
47,0.21286375020866086,0.172620862479324,0.16078168760771275,12.32077804759482,9.991477322499948,9.306213412055728
48,0.21395306624700286,0.17378709438683418,0.1613228561331573,12.383852010829148,10.058998901160676,9.33755431207938
49,0.21497092061198864,0.17498743224472843,0.16185606269090813,12.4428301528141,10.128527579914905,9.368464774364906
50,0.215933346101635,0.17614985779015993,0.16254192871304807,12.49860097572563,10.195862863227207,9.40821205008796
51,0.21683637821951116,0.17730821835559749,0.16324676157533408,12.55087962873044,10.262918630345887,9.449016217370652
52,0.21769144917880898,0.17843065841189057,0.164028472590011,12.600422995661368,10.327928726026606,9.494300973984181
53,0.21849337070673083,0.17952306766613307,0.16485897890689866,12.646905168417948,10.39121326644047,9.542421656336158
54,0.21923662624263993,0.1806490241144881,0.1656946146964301,12.689971304392785,10.456423141826182,9.590824041704657
55,0.21991646733493234,0.18175595635051003,0.16654767156975606,12.729366084159736,10.520531429047123,9.640234347012376
56,0.22055466152062975,0.1828354595905546,0.1674067747871008,12.766354583922766,10.583055880817108,9.689998080059254
57,0.22113268844843867,0.18395523369599984,0.16828140052396684,12.799835096283372,10.647890517353797,9.740641203214292
58,0.221665716046084,0.18505493088927785,0.1691485334032913,12.830711699306065,10.711563831917394,9.790851310569222
59,0.22216097700702112,0.18614113202421753,0.17004774041455412,12.859431873784656,10.774480912095344,9.842940747793358
60,0.22259161921209963,0.18719856944790841,0.1709396594295349,12.884411859308013,10.835733514036168,9.894608714272012
61,0.22297004829889128,0.18828755054122373,0.17177892437387082,12.906339795633606,10.898787191878842,9.943206204654357
62,0.22326962037330428,0.18941304828092773,0.17254569026235714,12.923704080285132,10.963955511881226,9.987607976180655
63,0.22350920629957843,0.19056161817087014,0.17329754467687064,12.937638721911853,11.030495839411579,10.031179751131262
64,0.22368691344667857,0.19173892886860272,0.17399589505412785,12.947973485940128,11.098684893808205,10.071640763912356
65,0.2237860636117903,0.1929658076658433,0.17459472905025508,12.953675887834391,11.169670218042349,10.106275142158246
66,0.22383303288913556,0.19420940695380506,0.17518565187759508,12.95639699824891,11.241656983374135,10.140482058550273
67,0.22383906090119546,0.19544460592798915,0.1757904171720286,12.956807536887563,11.313209289461598,10.17553680290199
68,0.2237979923048737,0.19671340893979627,0.1764222215906089,12.954441711035704,11.386663319205534,10.212117466244168
69,0.22369980285001953,0.19801574570207994,0.17701262532162076,12.948781709039082,11.462069404539845,10.246311421965526
70,0.2235410641027178,0.19933209144312825,0.1776416189576795,12.939575431004577,11.538249777065975,10.282706389607537
71,0.22334765528717943,0.2006339648623334,0.17830595676036923,12.928447078163975,11.613668356937302,10.321214801802148
72,0.22311233376055517,0.20196949458509453,0.1789914517582862,12.91485230245116,11.690999543604727,10.360916063656223
73,0.22282295438648395,0.20329503723032533,0.17970921874273124,12.898109124465613,11.76773542868944,10.402470070457255
74,0.2224869026843163,0.20463171684281325,0.18046391974179368,12.878708867716032,11.845157061037332,10.446198205110116
75,0.22212288051663553,0.20593561497850654,0.18125570866623686,12.857630898765267,11.920627537988183,10.492025832296356
76,0.22172701851638996,0.20720432445911952,0.1820876194448888,12.834774278666304,11.994121202688277,10.540228746827678
77,0.22127815409164503,0.2084758487948003,0.1829410489327947,12.808860537594496,12.067788994494489,10.589686957578808
78,0.2208038083277821,0.20971568153156786,0.18385534224775904,12.781386008867292,12.139541876870744,10.642597683698328
79,0.220291928389146,0.21095705935047984,0.18476885985622407,12.751777790278311,12.211421289008097,10.695496020569147
80,0.21975924719836748,0.21213739761636757,0.1857466332069577,12.721011785746235,12.279812429642263,10.752153278244203
81,0.21921013654978733,0.21329828590589772,0.18677914360979997,12.689293834525703,12.347077862642035,10.811979193706339
82,0.2186335529575715,0.21443132741224885,0.18778727324947794,12.655985333437757,12.412732163235985,10.870394520427961
83,0.2180324051492511,0.2155188072261404,0.18884309354499157,12.621254426904597,12.475749638784484,10.9315710605656
84,0.21741233760164064,0.2165923836134266,0.18984733893440447,12.585395152214197,12.53793029781741,10.989734094408643
85,0.21677398401880696,0.21763303477972373,0.190899320886535,12.548479393463989,12.598207596874024,11.050662768476547
86,0.21610006481857438,0.21865818310634028,0.1919319284915489,12.509500937020903,12.657584109252628,11.11046700205749
87,0.2154053021645851,0.21966116502408595,0.19294122084584447,12.4693278204505,12.715690136608501,11.168932745056285
88,0.21469062509514614,0.22063147285762771,0.19394879199950388,12.428023866210278,12.771928020129112,11.22731937980191
89,0.21397198588930252,0.22154715055559296,0.19495787960199815,12.38649026862392,12.82500423124514,11.285794579347574
90,0.213237378571971,0.22243289290883642,0.1960058230381831,12.344032436931485,12.87634871285225,11.346520265883743
91,0.2124808589562833,0.22329561441852888,0.1970174424780091,12.30030340948386,12.92635873577714,11.40514176826934
92,0.21172230188432326,0.22411514776720676,0.1980429790089038,12.256437099054889,12.973849174636907,11.464551884847156
93,0.21095047853981586,0.22489723801141667,0.19905939212144744,12.211801848596377,13.01917173121606,11.523433696455669
94,0.21018085844715537,0.22563661425617815,0.20008044914600184,12.167301859567987,13.062030560295211,11.582592434645669
95,0.2094095042076052,0.2263272305296942,0.20111388210228814,12.122681965414113,13.102046376579052,11.642449757861975
96,0.20864244478593227,0.22696699647285593,0.20216033555430135,12.078320370036153,13.139129478839868,11.703070779505648
97,0.207912449435248,0.22752051395267733,0.20324697467725106,12.036107026606011,13.171223099536919,11.766021451308658
98,0.2072243497546584,0.2280067642262876,0.20436429000983358,11.996315526277101,13.199419320279478,11.83074531619524
99,0.20657699137657606,0.22840838736792657,0.2055153695293808,11.9588704249903,13.22270350783971,11.897412476424293
100,0.20598121311651837,0.2287205938036966,0.20667783589362065,11.924425928900428,13.24082783065998,11.964754008244213
101,0.205429640042472,0.22896211896092777,0.20781654084650458,11.89252647293566,13.254845116212715,12.030706537868761
102,0.20492500277637343,0.22912559384381978,0.20895936679052676,11.863376468889703,13.264380342077798,12.096931078937518
103,0.2044801823318949,0.2291863661333403,0.2101568310892896,11.83766886074959,13.267947430140092,12.16629869402991
104,0.2040784294266359,0.22917927470308486,0.2113246423209996,11.814454492641207,13.267585992518812,12.233950334141527
105,0.20372794226808996,0.22909399481354267,0.2124689025355824,11.79420837924156,13.262698691121251,12.300239636818397
106,0.20341659452157318,0.22895057183324932,0.2136070059548294,11.77621644911462,13.254432345591765,12.366160897972302
107,0.2031594668413289,0.22872555613011608,0.2147456429067812,11.761373261184309,13.241453533244998,12.432123896112929
108,0.20294943871175658,0.22841479223887587,0.21585314436068045,11.74925431731495,13.223507790345876,12.496282346893919
